smiles,confidence_score
COC(=O)c1cccc(CCNC(=O)Nc2ncnn2C)c1,35.80127
C[C@H](Sc1ccccn1)C(=O)N[C@H](CO)c1cc(F)c(F)c(F)c1,35.776726
COc1cc2c(cc1OC)[C@@H](c1cc3c(cc1[N+](=O)[O-])OCO3)C1=C(CC(C)(C)CC1=O)N2,35.77626
CN(C(=O)/C=C/c1ccccc1)[C@@H]1[C@H]2[C@@H]3CC[NH+]2C[C@H]1O3,35.7762
Cn1cnnc1S/C=C(\[O-])N1CCN(c2ccccc2)CC1,35.77288
O=C(/C=C/c1ccc(-n2ccnc2)cc1)N1CCC[C@H]1CN1CCOCC1,35.766197
Nc1nc(Cl)c2ncn([C@@H]3O[C@H](CO)[C@H](O)[C@@H]3O)c2n1,35.766006
CC1(C)N=C(O)N(C[C@@H](O)CN2CCN(c3nsc4ccccc34)CC2)C1=O,35.76585
C=C(C)COc1cc(/C=C/c2cc(C(=O)[O-])ncn2)ccc1OC,35.759163
Cc1nc([C@@H]2CCC[NH2+]C2)cc(N2CCC(C(=O)NCc3ccccn3)CC2)n1,35.749622
COc1ccc(/C=C/C(=O)N[C@H](C)C(=O)N(C)Cc2ncnn2C)cc1,35.74571
CCC[C@H](CCCc1c([O-])[nH+]c(N)[nH]c1=O)C(=O)[O-],35.744682
O=C(N/N=C/c1cccc2c1OCCO2)c1ccc(CN2CCOCC2)cc1,35.74292
CCn1c(-c2ccccc2F)nc2cc(NC(C)=O)cc(C(=O)N3CCNC(=O)CC3)c21,35.736656
Cc1cc(C(=O)N2CCN(Cc3ccc([C@@H]4C[C@@H]4C)o3)CC2)on1,35.727493
CC(=O)c1ccc(-c2ccc(/C=N/[NH+]=C3/CCCCCN3)o2)cc1,35.71514
Cn1cnnc1Sc1nc(Cl)ncc1Cl,35.691025
O=C([C@H]1CCC[NH+](C2CCN(Cc3ccncc3)CC2)C1)N1CCC(F)CC1,35.68328
Cc1noc(C)c1C[NH2+]Cc1cc[nH]c1,35.677307
COC(=O)c1ccc([C@@H]2CC(=O)NC3=C2C(=O)C[C@@H](c2cccs2)C3)cc1,35.674015
Cc1cc(NC(=O)C(=O)NCC2CCN(C(=O)/C=C/c3ccco3)CC2)c2ccccc2n1,35.673187
COC(=O)c1ccc(CNCCNC(C)=O)nc1,35.66945
O=C(CCCn1ccnn1)N1CCN(Cc2cn3cc(Cl)ccc3n2)CC1,35.662735
COC(=O)c1ccc(/N=C\c2ccc3c(c2)OCO3)cc1,35.64946
NNc1cccc(CSc2ncn[nH]2)n1,35.638412
OCC1(C[NH+]2CCN(Cc3ccon3)CC2)COC1,35.6332
C[C@H]1CN(CCCNC(=O)c2ccc(-n3cncn3)nc2)C[C@H](C)O1,35.630596
CCCCCC[C@@H]1CCC[C@@H]1[NH+]1CCc2nn(C)c(=O)cc2C1,35.62286
Cc1cc(-c2nnc(S)n2/N=C\c2c(F)cccc2Cl)n[nH]1,35.618294
Nc1[nH]ncc1CNC(=O)CCn1ccnn1,35.61485
CC[NH+]1CCC[C@@H]1CNC(=O)C1CCN(c2cn[nH]c(=O)c2)CC1,35.612564
Cc1nc(C)n(CCCNC(=O)c2ccc3nc(-c4ccccc4)cn3c2)n1,35.611774
COCc1ccc(C[NH+]2CCC[C@H](N3CCNC3=O)C2)cc1,35.60559
CCC(CC)c1cc(CN[C@H](C)c2cnc3cc(C)nn3c2C)on1,35.602886
CC[NH+]1CCC[C@H]1CNC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,35.588566
Cc1ccc(-c2noc(COc3ccc(C=O)cc3[N+](=O)[O-])n2)cc1F,35.569244
COc1ccc(N2CCN(CCNC(=O)[C@H]3CC(=O)N(C4CCCC4)C3)CC2)cc1,35.56495
C[C@@H]1CCN(C(=O)NCCCn2cnc3ccccc32)C[C@@H]1O,35.55949
NC(=O)[C@@H]1CCCC[NH+]1Cc1nnc(-c2ccco2)o1,35.557495
CC(C)c1ncc(SC[C@H](O)CO)c(C(=O)[O-])n1,35.554432
CNC(=O)Nc1ccc(Oc2cccnc2)nc1,35.542946
CCCCNC(=O)[C@@H]1CCCN(c2ccc3nnnn3n2)C1,35.52318
O=C([O-])c1[nH]ncc1CN1CCC([NH+]2CCC[C@@H](C(=O)N3CCCC3)C2)CC1,35.504833
O=C1CN(/N=C\c2ncc(-c3ccc(Br)cc3)o2)C(=O)N1,35.49739
Cn1cccc1C(=O)N1CCC([NH+]2CCC[C@@H](C(=O)NCCc3ccccc3)C2)CC1,35.486153
Cc1cccc2ncnc(N3CC[C@H](C(N)=O)C3)c12,35.4859
Cn1nncc1C[NH+]1CCC(C(=O)Nc2ccc(Br)cc2)CC1,35.483456
C=CCc1c(C)[nH]c2nc(-c3ccncc3)nn2c1=O,35.472324
Cn1c(Cn2cccn2)nnc1[C@@H]1CCCN(Cc2nc3ccccc3[nH]2)C1,35.457928
Cc1cc(NC(=O)C[C@@H]2Sc3ccc(Cl)cc3NC2=O)[nH]n1,35.456806
C[C@@H](CNC(=O)/C=C/c1cn(C)c(=O)n(C)c1=O)Sc1ccccc1,35.455048
Cn1ccc(C[NH+]2CCC(CCc3ccc(O)cc3)CC2)cc1=O,35.448845
Cc1cc(C(=O)N2CCN(Cc3cc(F)c(O)c(F)c3)CC2)on1,35.44712
Cc1nc(-c2cccc(C[NH2+]Cc3cccc(C(N)=O)c3)c2)n[nH]1,35.44205
CCCCN1C(=O)CC[C@H]2CN(C(=O)c3c[nH]c(=O)[nH]3)CC[C@H]21,35.437546
COc1ccc(C=O)cc1Oc1ccc([N+](=O)[O-])c(OC(F)F)c1,35.42467
C[C@H](Cn1cccn1)[NH2+]Cc1nnc(-c2ccco2)o1,35.42283
O=C([O-])COc1c(Cl)cc(/C=C2/C(=O)NC(=O)N=C2[O-])cc1Cl,35.421844
Cc1n[nH]c(C)c1C(=O)N1CC(n2cc(C(=O)[O-])nn2)C1,35.401657
NC(=O)[C@@H]1CC[NH+](CC(=O)N2CCN(Cc3ccccc3)CC2)C1,35.391457
NC(=O)C1CCN(Cc2nc3c(F)cccc3[nH]2)CC1,35.384933
COC(=O)c1ccoc1CN1CCN(C(=O)N(C)C)CC1,35.37355
Cc1cc2nnc(C(=O)/C=C/N(C)C)c(C)n2n1,35.367603
CCc1c(C)nn(C(=O)c2cccnc2)c1O,35.36105
Cc1cc(C)cc(OC(=O)CCNC(=O)/C=C/c2ccco2)c1,35.35569
COc1ccc(/C=C/C(=O)n2cc(C)nc2C)cc1,35.331985
CCc1ncc(C[NH2+][C@H]2CCCn3c(C)nnc32)s1,35.321617
CC(/C=N\Nc1nc(=O)c(C)n[nH]1)=C\c1ccccc1,35.31775
Cn1c([O-])cc(=NC(=O)C[NH+]2CCC[C@H]2Cn2cccn2)n(C)c1=O,35.311474
Cc1cc(C)cc(C(=O)N2CCN(CCNC(=O)[C@H]3CC(=O)N(c4ccccc4)C3)CC2)c1,35.31111
Cn1cc(C(=O)CSc2nncn2CCc2ccccn2)cn1,35.305023
O=C(NCc1ccccn1)C(=O)Nc1ccc2cc[nH]c2c1,35.303673
NC(=O)C1CCN(C(=O)Cn2nc(-c3cccs3)ccc2=O)CC1,35.296406
CC(=O)c1ccc(NC(=O)CCn2cnc3c(-c4ccc(C)cc4)noc3c2=O)cc1,35.29232
COc1cc(C=O)cc(I)c1OCC(=O)Nc1ccc(F)cc1,35.288826
O=C(Nc1cccc(-c2nnco2)c1)N1CCN(Cc2ccncc2)CC1,35.284897
Nc1c(NCCCN2CCOCC2)ncnc1Nc1cc(F)ccc1F,35.262108
COC(=O)/C(=N\Nc1ccccc1N)C(C)=O,35.2537
NC(=O)C1CCN(C(=O)Cn2nc(-c3ccccc3)ccc2=O)CC1,35.248497
CNC(=O)c1ccc(C[NH2+]CCCN2C[C@@H](C)O[C@H](C)C2)cc1,35.24721
c1cc(CN2CCN(c3cnn4cnnc4c3)CC2)co1,35.230034
CCc1nc(C(=O)N[C@@H]2C=CS(=O)(=O)C2)n[nH]1,35.222443
Cc1nnc2n1CCC[C@@H]2[NH2+]Cc1ccc(-c2ccc(Cl)cc2)o1,35.218414
Cc1cc(C)cc(-n2ncc3c(=O)n(CC(=O)N4CCNC4=O)cnc32)c1,35.202187
O=C(Nc1ccc(F)c(F)c1)[C@H]1CCCN(c2ccc(-n3ccnc3)nn2)C1,35.19794
O=C(c1cccc([C@H]2CCC[NH2+]C2)c1)N1CCN(Cc2ccncc2)CC1,35.194122
NC(=O)C[NH+]1CCC[C@@H](C(=O)NCc2cc3ccc(F)cc3[nH]c2=O)C1,35.191383
Cn1ccc(-c2n[nH]c(=O)n2-c2ccc(C(=O)[O-])cc2)n1,35.186325
COc1ccc(-c2ccccc2CC2(C(=O)N3CCC[C@H](C(N)=O)C3)CCOCC2)cc1,35.173515
Cc1cc(C(=O)NCCCn2cnc3ccccc32)c(C)n1C(C)C,35.16501
CC(=O)N[C@@H]1[C@@H](Sc2ccc([N+](=O)[O-])cc2)O[C@@H](CO)[C@@H](O)[C@@H]1O,35.162987
O=C(NCCn1ncc2c(N3CC[NH+](Cc4ccccc4)CC3)ncnc21)c1cccs1,35.16246
CCNC(=O)[C@H](C)NC(=O)/C=C/c1ccc(C(F)(F)F)cc1,35.15773
CNC(=O)Nc1cccc(NC(=O)C[C@H]2CCCO2)c1,35.11297
O=C(NCCC1CCCC1)[C@@H]1CCC[NH+](C2CCN(Cc3ccncc3)CC2)C1,35.09634
N#Cc1ccnc(N2CCN(C(=O)NCCCn3cncn3)CC2)c1,35.095936
Cn1cc(CCOC(=O)/C=C/c2ccc(F)cc2[N+](=O)[O-])cn1,35.094288
C[C@@H](C(=O)NCc1ccc(N2CCNC(=O)C2)cc1)n1cncn1,35.090443
COc1cc(/C=N/NC(=O)c2cccnc2)ccc1OCC(=O)[O-],35.088844
O=c1ccc(-c2ccc3c(c2)OCO3)nn1CCC1OCCO1,35.065655
COC[C@H](C)n1c(C)cc(/C=C(C#N)\C([O-])=N\c2ncn[nH]2)c1C,35.0653
Nc1cc(CCCNC(=O)[C@H]2CC=CCC2)nn1-c1ccccc1,35.065147
Cc1ccc2c(c1)cc1c(=O)n(CC(=O)NCc3ccccn3)nc(C)n12,35.059643
CC(=O)N[C@H](C)C(=O)Nc1cccc(C[NH+]2CCC(C(N)=O)CC2)c1,35.04664
O=C(NCCN1CCOCC1)C1CCN(c2nnc3ccccn23)CC1,35.034798
COCCNC(=O)[C@H]1CCC[NH+](C2CCN(C(=O)c3ocnc3C)CC2)C1,35.031273
O=C(NCC1CC1)C(=O)NC1=C[C@H]2N=CC=C2C=C1,35.0241
Cc1n[nH]c(SCC[C@@H]2CCC[C@]2([NH2+]C(C)C)C(=O)[O-])n1,35.02283
Cc1cc(C)cc(CCNC(=O)[C@H]2CSC(=O)N2)c1,35.021446
Cn1cc(C(=O)N/N=C/c2ccccn2)ccc1=O,35.015945
CC(/C=C/c1ccco1)=N/NC(=O)c1ccc(F)cc1,35.00966
Cc1cn([C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O,34.973312
CCOc1c(Cl)cc(C(=O)NCc2ccc(-c3ccn[nH]3)cc2)cc1OC,34.96746
C[C@H]1CN(C(=O)NCCCn2cnc3ccccc32)C[C@@H](c2ccccc2)O1,34.963463
CCC[C@@H]1CN(C(=O)c2ccc(OCC(N)=O)cc2)CCO1,34.951447
CNC(=O)C1(NC(=O)[C@H](C)NC(=O)c2ccco2)CCCCC1,34.936142
COc1ccc(/C=N/c2ccc(Cc3ccncc3)cc2)cc1,34.918774
CC[C@H](NC(=O)/C=C/c1ccccc1[N+](=O)[O-])c1nc(C)cs1,34.914932
O=Cc1ccc(-c2ccc(C(=O)[O-])cn2)cc1,34.907722
COc1ccc(N)c(S[C@H]2CC([O-])=NC2=O)c1,34.905952
COc1coc(C(=O)N2C[C@@H]3CC[C@H](C2)[NH+](CC=C(C)C)C3)cc1=O,34.904102
COc1ccc2nc(S[C@H](C)C(=O)N3C[C@@H](C)C[C@@H](C)C3)[nH]c2c1,34.90395
COc1cc(CN2CCN(C(=O)c3cccnc3)CC2)cc(OC)c1O,34.901703
CCOCc1ccc(NC(=O)C2CCN(C(=O)c3ccoc3)CC2)cc1,34.892807
CCCCOC(=O)N[C@H]1C=CS(=O)(=O)C1,34.88372
Cc1ccc(-c2ccc(-c3ccn[nH]3)cc2)c(N)[nH+]1,34.881454
NC(=O)c1cccc(CS(=O)(=O)C[C@@H](O)Cn2cccn2)c1,34.87756
Cc1nc(C2CC[NH+](Cc3cc[nH]c3)CC2)n[nH]1,34.87554
Cn1c(=O)oc2cc(C(=O)C3=C([O-])C(=O)N(CCC[NH+](C)C)[C@H]3c3ccccn3)ccc21,34.873985
Cn1cc(C(=O)[O-])c(C(=O)Nc2[nH]ncc2-c2ccc(Cl)cc2)n1,34.867958
CN[C@@]1(C#N)CCC[C@H]1CCSc1ncn[nH]1,34.863533
Cc1nc(CNC(=O)c2cccc(CCC(C)(C)O)c2)no1,34.85575
Cc1nc(-c2ccccc2)sc1-c1ccc(=O)n(CCNC(=O)/C=C/c2ccccc2)n1,34.853584
C=CCNC(=S)NNC(=O)/C=C/c1ccco1,34.851784
Cn1cc(C(=O)NC2CC[NH+](Cc3ccc([S@](C)=O)cc3)CC2)cn1,34.841927
CN(C)C(=O)/C=C/c1ccc(N2CCCS2(=O)=O)cc1,34.838318
Cc1nc(CN2CCN(C(=O)NCCC[NH+]3CCCCC3)CC2)cs1,34.81881
O=C(COc1ccc(-n2cnnn2)cc1)Nc1ccc(I)cc1,34.81401
CC1(C)O[C@H]2[C@@H](CO)O[C@H](n3c(Br)nc4c(N)ncnc43)[C@@H]2O1,34.80563
O=C(C[C@@H]1CCCO1)OCc1ccc(-n2ccnc2)nc1,34.804436
Cc1noc(C)c1CCCNC(=O)C(=O)Nc1cc(F)c(F)c(F)c1,34.795956
O=C1CCN(C(=O)C2CC[NH+](C3CCN(c4nc5ccccc5o4)CC3)CC2)CCN1,34.795395
CCN(CCC#N)S(=O)(=O)c1ncn(C)c1Cl,34.788933
Cc1nc(C(=O)NCC2C[C@@H]3CC[C@H](C2)[NH+]3C)n[nH]1,34.784695
O=C(Nc1ccc2nccnc2c1)[C@@H]1C[C@@H](Sc2ccccn2)C[NH+]1Cc1cc(F)ccc1F,34.776917
O=C(/C=C/c1ccco1)Nc1cccc(C2[NH+]=c3ccccc3=[NH+]2)c1,34.773033
CNC(=O)C1CC[NH+](Cc2ccc(N)c(F)c2)CC1,34.768646
Cc1nc(C2CC[NH+](Cc3cccc(-c4ccncc4)c3)CC2)n[nH]1,34.76572
NC(=O)[C@H]1CC(=O)N(c2ccc(OCC(=O)Nc3ccc(F)c(Cl)c3)cc2)C1,34.759575
COC(=O)c1ccc(/N=C2\S[C@@H](CC(=O)Nc3ccc(Br)cc3)C(=O)N2C)cc1,34.75631
C[C@@H]1[C@H](NC(=O)CC2=c3ccccc3=[NH+]C2)C(=O)N(c2ccccc2)N1C,34.749187
Cc1ccc2ncc(C(=O)N3CSC[C@@H]3C(=O)NCCC(C)C)n2c1,34.74406
C/N=c1\scc(-c2cc3ccccc3o2)n1/N=C/c1cccc(O)c1O,34.74006
Nc1c(C(=O)CN2CC=C(c3ccc(O)cc3)CC2)c(=O)[nH]c(=O)n1C1CC1,34.732616
Cc1csc(CNC(=O)c2ccccc2SCc2csc(C)n2)n1,34.728134
N#CC[C@@H](SCCO)C(=O)/C=N/N1CCOC1=O,34.727203
NS(=O)(=O)c1ccc(N/N=C(\c2ccccc2)c2ccncc2)cc1,34.72589
CNC(=O)c1ccc(NC(=O)CN2CCc3sccc3[C@@H]2c2cccs2)cc1,34.725212
COc1ccc(C(=O)CCC(=O)Nc2cc[nH]n2)cc1,34.720367
Cn1ncnc1C[NH+](C)CC(=O)N1CCN(CC(=O)NC(C)(C)C)CC1,34.699844
COc1ccc(/C=C/C(=O)N[C@@H](C)[C@H](C)N2CCOCC2)c(OC)c1,34.69822
CCn1nc(C(=O)N2CCC(C(N)=O)CC2)ccc1=O,34.679955
CCCCNC(=O)C1CC[NH+](Cc2ccccn2)CC1,34.66146
COc1cccc2c1OCC[C@H]2[NH2+]CCCNC(=O)C1CCC1,34.656136
CC(=O)N[C@H]1[C@@H](Oc2ccccc2)O[C@H](CO)[C@H](O)[C@@H]1O,34.6548
O=C(C[NH+]1CCC(c2nnc(-c3ccco3)o2)CC1)c1ccc(Cl)cc1,34.653637
NC(=O)C1CCN(C(=O)C(=O)Nc2ccc(F)c(F)c2)CC1,34.6493
CC[NH+]1CCC[C@@H]1CNC(=O)N1CCN([C@@H](C)c2cccnc2)CC1,34.649273
CCCN[C@H](c1cncnc1)[C@@](C)(CC)[NH+]1CCCC1,34.639694
CC[NH+]1CCN([C@@H](C)CNC(=O)/C=C/c2c(C)nn(C)c2Cl)CC1,34.629612
Cc1noc(CN2CCN(C(=O)[C@H](C)Sc3ccccn3)CC2)n1,34.626396
CSc1ccc(CCNC(=O)[C@@H]2CCCN(c3nnc(N4CCCC4=O)s3)C2)cc1,34.620758
CCCCOC(=O)C[NH+]1CCC(C(N)=O)CC1,34.61795
O=C(NCc1ccco1)[C@H]1CCCN(c2ccc(-n3ccnc3)nn2)C1,34.615387
COc1cccc2cc(C(=O)NCCn3nc(-c4cccnc4)ccc3=O)oc12,34.597378
C=CC[NH+](Cc1cccc(C#N)c1)Cc1cccc(C(=O)NC)c1,34.588825
Cc1noc(C)c1CCC(=O)Nc1ccc(-c2cn3ccccc3n2)cc1,34.57182
Cc1noc([N-]S(=O)(=O)c2ccc(NC(=O)[C@@H]3CC(=O)N(C4CCOCC4)C3)cc2)c1C,34.567993
Cc1nc(-c2cccc(CNC(=O)[C@H](C)Sc3ccccn3)c2)n[nH]1,34.55932
O=C(C[NH+]1CCN(CC(=O)N2CCOCC2)CC1)Nc1ccc(OC(F)(F)F)cc1,34.558945
NC(=O)C1CCN(C(=O)COc2ccc(Cl)cc2C=O)CC1,34.557335
Cc1nc([C@H](C)NC(=O)c2ccc3nc(-c4ccc(F)cc4)cn3c2)n[nH]1,34.55699
COC(=O)c1ccc(NC(=O)[C@H]2CC(=O)N(C)/C(=N/c3ccc(OC)cc3)S2)cc1,34.55057
COc1cc(/C=c2\c(=O)nc3sc(=C(C)C)[nH]n-3c2=N)ccc1OCc1ccccc1Cl,34.54589
CCN(CCO)c1ncnc(N2CC[NH+](Cc3ccccc3)CC2)c1N,34.541157
C[C@@H](CN1CCOCC1)N1CCN(C(=O)c2ccc(O)cc2)CC1,34.52359
O=C(NCCN1CCN(C(=O)c2cccc(C(F)(F)F)c2)CC1)[C@H]1CC(=O)N(c2ccccc2)C1,34.522377
NC(=O)[C@@H]1C[C@H](O)CN1C(=O)OCCO,34.519558
O=C(COc1ccc(Br)cc1)NC1CCN(C(=O)c2ccoc2)CC1,34.517212
CC(=O)c1ccc(NC(=O)CSc2nnc([O-])c3cc(-c4ccco4)nn23)cc1,34.51496
CCn1cnnc1SCC(=O)Nc1ccc(CN2CCOCC2)cc1,34.510426
Cc1cc(C(=O)Cn2cnc(-c3ccc([N+](=O)[O-])cc3)n2)c(C)n1-c1nccs1,34.502716
C[C@@H](CCO)S[C@@H](C)C(=O)Nc1c(N)cc(Cl)cc1Cl,34.500084
Cc1noc(-c2cnc(NCCCN3CCOCC3)nc2-c2ccco2)c1C,34.497597
OCCCc1nc(-c2cnccn2)no1,34.493748
Cn1ncnc1NC(=O)N1CCN(c2ccc(C(N)=O)cc2)CC1,34.48558
COc1ccc(N2C[C@H](NC(=O)/C=C\c3ccc(OC)c(OC)c3)CC2=O)cc1,34.46442
Fc1cccc2c1SCC[C@H]2[NH2+]Cc1cc[nH]c1,34.461777
CCc1nncn1CCNC(=O)N1CCN(c2ccc(OC)cc2)CC1,34.461716
Cc1cccc(C[NH+]2CCC([NH+]3CCC(C(=O)NCCc4ccncc4)CC3)CC2)n1,34.460526
CCN1CC[NH+](Cc2ccncc2)C[C@@H](Cc2ccc(-c3cccnc3)cc2)C1=O,34.457783
Nc1[nH]ncc1CNC(=O)c1c(F)ccc([N+](=O)[O-])c1F,34.456604
COc1cc(C=O)ccc1OCC(=O)c1ccc(Cl)c(Cl)c1,34.456604
CN(C[C@H](O)CN1CCOCC1)C(=O)c1ccc2[nH]ccc2c1,34.445038
Cn1ncnc1NC(=O)N[C@H]1CCN(c2ccc(Cl)cc2)C1=O,34.433464
CCc1c(C)nc(SCC(=O)Nc2oncc2-c2ccc(C)cc2)[nH]c1=O,34.42994
CO/C([O-])=N/c1nnc(/C=C/c2ccc(OC)cc2)s1,34.42212
CCn1c([C@H]2CCCN(C(=O)c3cnc4ccc(C)cn34)C2)n[nH]c1=S,34.409492
C=CCNC(=O)c1ccc(NC(=O)N(C)Cc2c(C)noc2C)cc1,34.409367
NC(=O)[C@H]1CN(Cn2cnc3cc(F)c(F)cc32)CCO1,34.40895
O=C([O-])Cn1cnc2ccc(C(=O)[O-])cc21,34.39518
Nc1ccc2oc(CSCCO)nc2c1,34.393013
COCCNC(=O)[C@H]1CCC[NH+](C2CCN(Cc3cc(F)ccc3F)CC2)C1,34.386383
c1cc(CN2CCN(c3ncnc4ccsc34)CC2)cc(-c2ccncc2)c1,34.385284
NC(=O)C1CCN(C(=O)[C@@H]2C[C@@H](O)[C@H](O)[C@@H]3NC(=S)N(c4ccc(Cl)cc4)[C@H]23)CC1,34.38419
C[C@H](SC[C@@H](O)CO)c1ccc(N)cc1,34.377655
Cc1ccc(NC(=O)C[C@@H](C(=O)[O-])[NH+]2CCOCC2)cc1,34.37149
O=C(Nc1c[nH]nc1-c1ccccn1)c1cc2ccccc2cc1O,34.367344
O=C1CCCN1c1nc(C/C([O-])=N/c2ncn[nH]2)cs1,34.366436
C=CCNC(=O)CN1CCN(Cc2cccc(Cl)c2Cl)CC1,34.361336
[O-]C(/C=C/c1ccc(Cl)cc1)=N\c1ncn[nH]1,34.357407
C[C@H]1CN(C(=O)[C@@H](C)NC(N)=O)C[C@@H](c2ccccc2)O1,34.345413
CC(C)/N=c1\scc(-c2ccco2)n1/N=C/c1ccccc1O,34.34095
O=C(NCC[NH+]1CCCCC1)N1CCN(C(=O)c2ccoc2)CC1,34.332603
O=C([O-])c1ccc(NC(=O)[C@@H]2COCCO2)cc1O,34.32763
O=C([O-])Cn1nc(-c2ccco2)ccc1=O,34.31884
CN/C([O-])=C(\C#N)C(=O)c1cccc(-c2ccoc2)c1,34.318333
O=C(Nc1cnoc1)[C@@H]1CC=CCC1,34.317165
Cc1cc(NC(=O)C2CC[NH+]([C@H](C)CN3CCOCC3)CC2)no1,34.30854
C[C@@H](CNC(=O)N1CCC[C@H](CCO)C1)N1CCN(c2ccccc2)CC1,34.303623
CC(C)[C@]1(O)CC[C@@]2(C)C[C@@H]3O[C@@]3(C)C[C@H](OC(=O)c3ccc(O)cc3)[C@@H]21,34.30098
N/C(=N\OC(=O)c1c(Cl)cccc1Cl)c1cccnc1,34.292057
CC(C)C[NH+]1CCN(CC(=O)c2c(N)n(C3CC3)c(=O)[nH]c2=O)CC1,34.29144
CCCCCCOc1ccc(/C=C2\SC(=O)NC2=O)cc1,34.290012
CC(C)c1nn(C)c(Cl)c1[C@@H](O)Cc1c[nH+]ccc1N,34.286514
CCn1cc(C[NH+]2CCCN(C(=O)c3ccn(C)c(=O)c3)CC2)cn1,34.285164
Cc1nn(-c2ccccc2)c(Cl)c1/C=C/C(=O)NCCN1CCOCC1,34.280582
C#CCS/C(N)=N\N=C\c1ccc(F)cc1,34.261047
Clc1cc(-n2cnnn2)ccc1-c1nc(-c2cnccn2)no1,34.260082
O=C([O-])c1ccc(CN2CCN3C(=O)NC[C@@H]3C2)nc1,34.25621
COCc1nc2cc(NC(=O)c3csc(C)n3)ccc2o1,34.248894
CC(C)c1noc(-c2ccccc2C(=O)/N=c2\[nH]nc3ccccn23)n1,34.24857
Cc1nccc(C(=O)N2CCC[NH+](Cc3cnn(C(C)C)c3)CC2)n1,34.242832
Cc1nsc(NC(=O)c2ccc(N)cc2)c1C(=O)[O-],34.24272
CNC(=O)c1ccc(/C=C/C(=O)N2CCC[C@@H](CC(N)=O)C2)cc1,34.24219
COC(=O)c1ccc(/C=C/C(=O)NCc2ccnc(OC)c2)cc1,34.22559
O=Cc1ccc2ncnc(Cl)c2c1,34.22103
Cc1cc(CN2CCN(C(=O)C(=O)Nc3ccc4c(c3)CCO4)CC2)no1,34.21795
CS(=O)(=O)NCCNC(=O)[C@H]1CC=CCC1,34.208702
CC(C)[NH+]1CCC[C@H](Cc2ccc(N3CCC(C(N)=O)CC3)nn2)C1,34.207024
C=C1C(=O)O[C@@H]2[C@@H]1[C@@H](OC(C)=O)[C@@]1(C)[C@@H]([C@@H](O)C[C@H]1O)[C@H](C)[C@H]2O,34.193493
COc1cc(CO[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)cc(OC)c1O,34.188885
O=C([O-])Cn1ccc(C(=O)NCCCN2CCOCC2)n1,34.182056
CCc1nncn1CCN[C@@H](C)c1cnc2cc(C)nn2c1C,34.18081
CCCOc1ccc(C2=C[C@@H](C(=O)N/N=C/C3=c4ccccc4=[NH+]C3)NN2)cc1,34.18063
CCCn1nc(C(=O)N2CCC[C@H](C(N)=O)C2)ccc1=O,34.17607
COc1ccc(/N=c2/nc(C[NH+]3CCCCC3)nc(N)[nH]2)cc1,34.167168
COc1ccc(-c2nn(CN(C)Cc3nccs3)c(=S)n2C)cc1,34.163536
COC(=O)Cc1c(C)c2cc(Cl)c(OCC(=O)c3ccc(F)cc3)cc2oc1=O,34.163124
CCCCNC(=O)[C@H]1CCC[NH+](Cc2cnn(CC)c2)C1,34.141983
CC(=O)Cc1cccc(C(=O)[O-])c1,34.141098
CC(=O)N[C@@H]1[C@H](O)[C@@H]2OC(C)(C)OC[C@@H]2O[C@@H]1Oc1ccc(C(C)=O)cc1,34.139435
CC(=O)N[C@H]1[C@H](O)[C@@H]2OC(C)(C)OC[C@H]2O[C@@H]1Oc1ccc(C(C)=O)cc1,34.139435
CC(=O)N[C@H]1[C@H](Oc2ccc(C(C)=O)cc2)O[C@@H]2COC(C)(C)O[C@H]2[C@@H]1O,34.139435
Cc1nnc(C[NH+]2[C@H]3CC[C@@H]2CC(CC(=O)[O-])C3)n1C,34.139053
COc1cccc(/C=C2\Oc3cc(OC(=O)[C@@H]4CCCO4)cc(C)c3C2=O)c1OC,34.137783
Cc1ccc(NC(=O)COc2ccc(C=O)cc2[N+](=O)[O-])c(Cl)c1,34.127495
CCOc1cc(/C=C/C(=O)N[C@@H](C)c2c(C)noc2C)ccc1OC,34.10178
CC[C@H](N[C@@H]1CCN(c2cnn(C)c2)C1=O)c1ccc2c(c1)CCO2,34.096928
Cc1cc(O)c(C[NH+]2CCCCCC2)c2c1C(=O)/C(=C/c1ccco1)O2,34.095894
COCCOCC(=O)Nc1ccc(-n2cncn2)nc1,34.09333
Cc1n[nH]c(SCCC(=O)NCc2nc(C)sc2C)n1,34.090977
CC(=O)c1ccc(N[C@@H](C)c2nc(C)cs2)c([N+](=O)[O-])c1,34.086617
COc1ccc(C(C)=O)cc1CN1CCN(c2nccs2)CC1,34.08299
Cc1ccc(CC(=O)N2CCC(Nc3cccn[nH+]3)CC2)cn1,34.081226
CCCCNC(=O)[C@H]1CCCN(C(=O)NCc2cn(C)nc2CC)C1,34.074154
CC(C)/C(N)=N/OC(=O)c1ccc(I)cc1,34.072292
O=C(NCCc1ccco1)[C@H]1CCC[NH+](C2CCN(Cc3ccncc3)CC2)C1,34.059036
C[C@H](CO)[C@@H](C)NC(=O)Nc1ccc(-c2csnn2)cc1,34.05542
